Date,Open,High,Low,Close,Volume,Turnover
29-12-2010,943.05,958.6,938.15,950.9,1052124,1.00063E+14
30-12-2010,201,201,189,193.65,9432053,1.83583E+14
31-12-2010,195.7,197.95,194.65,195.4,2846673,5.58001E+13
03-01-2011,196.4,198.25,195.5,196.35,2182091,4.29373E+13
04-01-2011,197.1,197.6,192.15,192.5,1947160,3.77178E+13
05-01-2011,190.5,193.1,187.3,187.8,1713111,3.24649E+13
06-01-2011,188.5,189.3,180.6,181.95,2402327,4.41214E+13
07-01-2011,181.95,184.3,179.5,180.15,2602591,4.7242E+13
10-01-2011,180.5,186,168.55,170.15,3755007,6.55612E+13
11-01-2011,170,173.45,166.1,169.1,3467733,5.89117E+13
12-01-2011,170,171.6,163.7,169.95,3605071,6.04888E+13
13-01-2011,169.9,173.45,162.6,163.65,4581852,7.68161E+13
14-01-2011,164,164,157.55,158.3,5280873,8.50813E+13
17-01-2011,158.95,160,150.6,151.3,5679608,8.73356E+13
18-01-2011,153,156.7,152.1,155.1,6946370,1.07266E+14
19-01-2011,157,172.75,156.65,170.35,31018767,5.18297E+14
20-01-2011,169.45,176.45,167,174.25,17329749,3.00251E+14
